Keyword,Source,Author,Title,URL,Text,Published,compound score,negative score,positive score,neutral score
refugees,Fox News,Audrey Conklin,"In Minnesota Biden would open 'flood gates' to terrorism, Trump says",https://www.foxnews.com/politics/minnesota-trump-biden-terrorism,"During a rally in Duluth, Minn., on Wednesday, President Trump said that Democratic presidential nominee Joe Biden would turn Minnesota into a ""refugee camp"" and open ""the flood gates to radical Isla… [+3168 chars]",2020-10-01T15:08:33Z,-0.6808,0.315,0.0,0.685
refugees,Fox News,Morgan Phillips,Trump says Joe Biden 'will turn Minnesota into a refugee camp',https://www.foxnews.com/politics/trump-rally-minnesota,"President Trump told a crowd of supporters in Bemidji, Minnesota that Joe Biden ""will turn Minnesota into a refugee camp.""
The president hit refugees, in particular Somali nationals, who committed c… [+5123 chars]",2020-09-19T00:23:39Z,0.0,0.0,0.0,1.0
refugees,Fox News,Audrey Conklin,Trump plans visit to Minnesota next week — what's at stake,https://www.foxnews.com/politics/trump-minnesota-duluth-visit,"President Trump is planning a visit next week to Minnesota, a state he lost to former 2016 Democratic presidential candidate Hillary Clinton in 2016.
Trump is expected to hold a rally at Duluth Inte… [+2390 chars]",2020-09-26T20:39:54Z,0.0,0.0,0.0,1.0
refugees,Fox News,Danielle Wallace,"Explosion kills British, Australian WWII bomb specialists in Solomon Islands",https://www.foxnews.com/world/wwii-bomb-detonators-solomon-islands-explosion,"Two men working to locate undetonated World War II bombs died in an explosion in the Solomon Islands on Sunday. 
Stephen ""Luke"" Atkinson, a dual citizen of the United Kingdom and New Zealand, and hi… [+2549 chars]",2020-09-21T16:15:40Z,-0.7717,0.456,0.0,0.544
refugees,Fox News,Benjamin Watson,"NFL Star Benjamin Watson: Nigeria needs justice, too, and Americans must help",https://www.foxnews.com/opinion/nfl-benjamin-watson-nigeria,"The horrific news shook our souls though we were 7,000 miles and a world away. The hashtag #BringBackOurGirls flooded our timelines, garnering global attention and turning our eyes and hearts to the … [+5282 chars]",2020-09-16T19:30:58Z,0.7269,0.0,0.379,0.621
refugees,Fox News,Marisa Schultz,House GOP China task force releases report on combating Chinese Communist Party: 'The U.S. must act decisively',https://www.foxnews.com/politics/house-gop-china-task-force-releases-report-on-turning-around-failed-strategy,"House Republicans Wednesday will release the results of their monthslong probe into the Chinese Communist Party (CCP) and how the U.S. can turnaround a ""failed"" engagement strategy that has put Ameri… [+4217 chars]",2020-09-30T09:03:25Z,0.4019,0.0,0.144,0.856
refugees,Fox News,"Reuven Fenton , Bruce Golding",Anthony Weiner piecing together shattered life as CEO of broken glass factory,https://www.foxnews.com/politics/anthony-weiner-piecing-together-shattered-life-as-ceo-of-broken-glass-factory,"Disgraced ex-pol Anthony Weiner is trying to rebuild his shattered life — by running a company that makes countertops out of broken glass!
The former Democratic congressman — whose serial sexting co… [+5322 chars]",2020-09-14T19:38:42Z,-0.7351,0.383,0.0,0.617
refugees,Fox News,Fox News,"Hurricane Sally strengthens to Category 2 storm, expect life-threatening flooding: officials",https://www.foxnews.com/us/hurricane-sally-strengthens-to-category-2-storm-expect-historic-life-threatening-flooding-officials,Good morning and welcome to Fox News. Here's what you need to know as you start your day ...Hurricane Sally expected to produce historic life-threatening floodingHurricane Sally has strengthened into… [+5689 chars],2020-09-16T09:38:18Z,0.4588,0.0,0.25,0.75
refugees,Fox News,Hollie McKay,"How US can help China's Uighurs, who suffer disappearances, forced abortions, other atrocities",https://www.foxnews.com/world/uighurs-china-united-states-human-rights,"For Ziba Murat, waiting for word of what became of her ailing mother after she abruptly disappeared in the Muslim-majority Xinjian region of northwestern China following a fractured phone conversatio… [+10268 chars]",2020-09-17T19:07:01Z,-0.5859,0.339,0.141,0.521
refugees,Fox News,Hollie McKay,GOP report claims Hunter Biden paid women linked to ‘prostitution or human trafficking ring’,https://www.foxnews.com/politics/hunter-biden-gop-report-claims-prostitution,Among the deluge of explosive claims tucked inside the new Senate Republican report about Hunter Biden’s business dealings is the allegation that the Democratic presidential nominee’s son has a histo… [+10614 chars],2020-09-25T20:32:42Z,0.0,0.0,0.0,1.0
refugees,Fox News,Hollie McKay,Death toll soars as Armenia-Azerbaijan conflict escalates: 'This is a fight against jihadists',https://www.foxnews.com/world/death-toll-soars-armenia-azerbaijan-conflict-escalates,"Ever since tensions flared up again late last month, everything from rockets to missiles to munitions continues to crack in and around Nagorno-Karabakh -- the hotly fought-after land parcel bordering… [+11225 chars]",2020-10-09T16:12:12Z,-0.8316,0.494,0.0,0.506
refugees,CBS News,CBS News,"Trump says Biden will flood Minnesota with ""refugees""",https://www.cbsnews.com/news/trump-tells-supporters-biden-will-flood-minnesota-with-refugees/,"President Trump on Friday night warned his crowd in Bemidji, Minnesota, that former Vice President Joe Biden would flood the state with refugees from the world's most dangerous countries. Mr. Trump m… [+1587 chars]",2020-09-19T05:22:58Z,0.0,0.0,0.0,1.0
refugees,CBS News,Camilo Montoya-Galvez,"Trump administration sets refugee cap at 15,000, a record low",https://www.cbsnews.com/news/trump-administration-refugee-resettlement-cap-historic-low/,"The Trump administration said it is planning to take in no more than 15,000 refugees in fiscal year 2021, slashing resettlement spots to yet another historic low as millions of people around the worl… [+4240 chars]",2020-10-01T15:15:15Z,-0.2732,0.208,0.0,0.792
refugees,CBS News,Caitlin O'Kane,"Facebook removes Trump ads about Biden, COVID-19 and refugees",https://www.cbsnews.com/news/facebook-removes-trump-ads-refugees-covid-19/,"Facebook has removed 216 Trump ads that claimed ""despite the health risks [of] COVID-19 Joe Biden will increase refugees"" from Somalia, Syria and Yemen. 
""We rejected these ads because we don't allo… [+2853 chars]",2020-10-01T19:30:27Z,0.0,0.0,0.0,1.0
refugees,CBS News,CBS News,Trump ramps up race rhetoric and attacks refugees at Minnesota rally,https://www.cbsnews.com/video/trump-ramps-up-race-rhetoric-and-attacks-refugees-at-minnesota-rally/,,2020-10-01T22:58:55Z,-0.4404,0.225,0.0,0.775
refugees,CBS News,CBS News,"10/11/2020: Genetic Revolution, The Youngest Refugees, Vision of Music",https://www.cbsnews.com/video/10112020-genetic-revolution-the-youngest-refugees-vision-of-music/,,2020-10-12T03:00:34Z,0.25,0.0,0.2,0.8
refugees,CBS News,CBS News,Britain considers holding refugees and asylum-seekers aboard ferries after record one-month influx,https://www.cbsnews.com/video/british-government-considers-housing-asylum-seekers/,"Watch CBSN Live
Copyright © 2020 CBS Interactive Inc. All rights reserved.",2020-10-02T13:17:46Z,0.0258,0.0,0.091,0.909
refugees,CBS News,Lesley Stahl,Sesame and the IRC join forces to help Syrian refugee children,https://www.cbsnews.com/news/sesame-street-international-rescue-committee-help-syria-refugee-children-60-minutes-2020-10-11/,"There are more people living as refugees around the world today than at any time since World War II. And with conflicts dragging on for years, being a refugee now often means not going home for decad… [+11700 chars]",2020-10-12T00:44:24Z,0.5994,0.0,0.353,0.647
refugees,CBS News,CBS News,Emotional coping tactics for young kids,https://www.cbsnews.com/news/sesame-street-teaching-children-refugees-from-syria-to-cope-with-emotions-60-minutes-2020-10-11/,"With the average length of refugee displacement approaching 20 years, non-governmental organizations (NGOs) have had to rethink their approaches to providing services for this vulnerable population. … [+2524 chars]",2020-10-12T00:41:53Z,0.1531,0.0,0.242,0.758
refugees,CBS News,George Baghdadi,"As country crumbles, Syrians face ""terrifying"" option of refugee life",https://www.cbsnews.com/news/syria-war-refugees-difficult-decision-as-economy-collapses-under-civil-war-and-sanctions/,"Damascus — Saleem sees no hope for his future in Syria. At just 25, he's made a good living as a singer at a restaurant in the capital's old town. Now he's saving whatever he can to finance what he e… [+4324 chars]",2020-09-17T09:32:30Z,0.0,0.0,0.0,1.0
refugees,CBS News,Scott Pelley,Nadia Murad's mission to hold ISIS accountable,https://www.cbsnews.com/news/nobel-peace-prize-recipient-nadia-murad-amal-clooney-isis-court-60-minutes-2020-10-04/,"She wore a scarf in our first interview because she did not want you to know her. She was a humble 21-year-old from a poor farm family. Her dream was to own a hair salon in her village of nearly 2,00… [+11042 chars]",2020-10-05T00:30:42Z,0.0,0.0,0.0,1.0
refugees,CBS News,Aaron Navarro,3 million voters registered after 2016 — Dems now hope to flip Texas,https://www.cbsnews.com/news/texas-election-democrats-registered-after-2016/,"Texas has seen one of the highest upticks in newly registered voters in the nation,with over 3 million people who registered after the 2016 election. 
That means about 1 in every 5 voters in Texas i… [+6817 chars]",2020-10-13T13:22:45Z,0.4404,0.0,0.225,0.775
refugees,CBS News,George Baghdadi,Syria may only be counting 1.25% of its actual coronavirus deaths,https://www.cbsnews.com/news/coronavirus-in-syria-deaths-under-counted-amid-civil-war-bashar-assad-regime-blames-sanctions/,"A staff member at Al-Assad University Hospital in the Syrian capital Damascus runs blood tests to screen for COVID-19 infections, April 15, 2020. Behind her hang portraits of President Bashar Assad (… [+6813 chars]",2020-09-15T11:11:02Z,0.0,0.0,0.0,1.0
refugees,CBS News,Camilo Montoya-Galvez,Trump-Biden race to dictate fate of U.S. immigration for generations,https://www.cbsnews.com/news/trump-biden-2020-immigration-policies/,"The 2020 presidential election will pit two drastically different visions on immigration against each other, with the victor retaining or assuming broad executive authorities that have dominated poli… [+17636 chars]",2020-09-28T20:00:05Z,0.0,0.0,0.0,1.0
refugees,Breitbart News,"Neil Munro, 
Neil Munro",Presidential Debates Ignore '2000-Lb Elephant' of Immigration,https://www.breitbart.com/politics/2020/10/09/presidential-debates-ignore-2000-lb-elephant-immigration/,"The first Presidential debate and the Vice Presidential debates avoided any mention of the hot-button, trillion-dollar immigration issue that got Donald Trump elected in 2016.
“I’m consistently surp… [+4609 chars]",2020-10-09T16:48:35Z,-0.3612,0.294,0.0,0.706
refugees,Breitbart News,"Callista Gingrich, 
Callista Gingrich",Callista Gingrich: Human Trafficking in the Wake of COVID-19,https://www.breitbart.com/politics/2020/10/14/callista-gingrich-human-trafficking-in-the-wake-of-covid-19/,"ROME — The COVID-19 outbreak, which originated in Wuhan and was turned into a pandemic by the Chinese Communist Partys lack of transparency, has dramatically changed our world. In far too many places… [+4435 chars]",2020-10-14T12:44:55Z,0.0,0.0,0.0,1.0
refugees,Breitbart News,Mike Rivero,Hungary Strikes Back Against E.U. ‘Open Borders’ Propaganda,https://www.breitbart.com/immigration/2020/09/15/hungary-strikes-back-against-e-u-open-borders-propaganda/,"ROME The Hungarian government has rejected new calls for open borders, insisting on the right of sovereign states to control their own borders.
Government spokesman Zoltan Kovacs responded sharply t… [+3933 chars]",2020-09-16T12:39:52Z,-0.5423,0.429,0.0,0.571
refugees,Breitbart News,"Thomas D. Williams, Ph.D.",Pope Francis: Migrants Are Forced to Flee ‘Like Jesus’,https://www.breitbart.com/immigration/2020/09/28/pope-francis-migrants-are-forced-to-flee-like-jesus/,"ROME Pope Francis emphasized the involuntary nature of much migration Sunday, insisting that, like Jesus, migrants and refugees are often forced to flee.
Today the Church celebrates the World Day of… [+2146 chars]",2020-09-28T13:59:13Z,-0.4588,0.273,0.0,0.727
refugees,Breitbart News,John Binder,Trump Further Reduces Obama’s Refugee Inflow to U.S. by 80 Percent,https://www.breitbart.com/politics/2020/10/01/trump-further-reduces-obamas-refugee-inflow-to-u-s-by-80-percent/,"President Trump is further reducing the inflow of refugees to the United States, cutting their resettlement by 80 percent compared to former President Obama’s last year in office.
This week, Trump a… [+2163 chars]",2020-10-01T20:05:09Z,0.0,0.0,0.0,1.0
refugees,Breitbart News,Neil Munro,Washington Post: Only ‘Bigots’ Oppose Large Refugee Inflows,https://www.breitbart.com/politics/2020/10/06/washington-post-only-bigots-oppose-large-refugee-inflows/,"President Donald Trump’s decision to accept 15,000 refugees in 2020 only helps “bigots,” says Catherine Rampell, a pro-migration columnist at the Washington Post.
“The only constituency helped by Tr… [+6473 chars]",2020-10-06T22:18:19Z,0.0,0.0,0.0,1.0
refugees,Breitbart News,Lucas Nolan,Facebook Removes Trump Campaign Ad,https://www.breitbart.com/tech/2020/10/01/facebook-removes-trump-campaign-ad/,"Facebook has reportedly removed a recent ad from the Trump campaign, claiming that the ad features factually incorrect information about refugees and the coronavirus pandemic.
NBC News reports that … [+2173 chars]",2020-10-02T00:33:29Z,0.0,0.0,0.0,1.0
refugees,Breitbart News,John Binder,Trump Ad: Joe Biden to Hike Refugees by 700 Percent During Coronavirus Crisis,https://www.breitbart.com/politics/2020/09/21/trump-ad-joe-biden-to-hike-refugees-by-700-percent-during-coronavirus-crisis/,"A new campaign ad for President Trump notes Democrat presidential candidate Joe Biden’s plan to hike refugee resettlement to the United States by 700 percent during the Chinese coronavirus crisis.
“… [+1886 chars]",2020-09-21T20:35:35Z,-0.6249,0.255,0.0,0.745
refugees,Breitbart News,Victoria Friedman,"MSM Catches up to Farage, Finally Reports Alleged Refugees Evading Authorities",https://www.breitbart.com/europe/2020/09/14/msm-catches-up-farage-finally-reports-alleged-refugees-evading-authorities/,"Five months after Nigel Farage first reported that the true number of illegal aliens was likely much higher than the official figure because many arrive undetected, the mainstream media has finally r… [+4631 chars]",2020-09-14T17:42:30Z,0.0,0.0,0.0,1.0
refugees,Breitbart News,Joel B. Pollak,Fact Check: Kamala Harris Repeats False ‘Muslim Ban’ Claim,https://www.breitbart.com/2020-election/2020/10/07/fact-check-kamala-harris-repeats-false-muslim-ban-claim/,"CLAIM: Sen. Kamala Harris (D-CA) claimed that President Donald Trump “instituted, as his first act, a ‘Muslim ban’.”
VERDICT: FALSE. Trump’s travel ban was not a “Muslim ban” and has since been uphe… [+2634 chars]",2020-10-08T04:01:38Z,0.0,0.0,0.0,1.0
refugees,Breitbart News,Breitbart London,"Driver Killed, Nine Injured After Suspected Migrant Smuggler’s Car Crash",https://www.breitbart.com/europe/2020/10/09/driver-killed-nine-injured-after-suspected-migrant-smugglers-car-crash/,"THESSALONIKI, Greece (AP) – A car involved in suspected migrant trafficking has crashed in northern Greece leaving the driver dead and all nine passengers injured, police said Friday.
Police said th… [+1021 chars]",2020-10-09T14:14:06Z,-0.8957,0.663,0.0,0.337
refugees,Breitbart News,"Thomas D. Williams, Ph.D.",Jesuit Cardinal: Europe Must ‘Open the Doors’ to Migrants,https://www.breitbart.com/immigration/2020/09/14/jesuit-cardinal-europe-must-open-the-doors-to-migrants/,"ROME The progressive leader of the Bishops Conferences of the European Community (COMECE) has called on Europeans to open their doors to migrants stranded in camps in Libya, Lesbos, and Lampedusa.
O… [+2679 chars]",2020-09-14T15:27:07Z,0.0,0.0,0.0,1.0
refugees,Breitbart News,Charlie Spiering,Minnesota Supporters Chant ‘Lock Her Up’ as Trump Mentions Ilhan Omar,https://www.breitbart.com/politics/2020/09/30/supporters-chant-lock-her-up-trump-mentions-ilhan-omar/,"Supporters of President Donald Trump on Wednesday chanted, “lock her up,” when the president referred to recent reporting exposing an organized ballot harvesting scheme in Minneapolis connected to Re… [+1469 chars]",2020-10-01T03:42:52Z,0.4404,0.0,0.225,0.775
refugees,Breitbart News,Kristina Wong,House Republican China Task Force Unveils Detailed Plan on How to Counter China,https://www.breitbart.com/politics/2020/09/30/house-republican-china-task-force-plan-counter-china/,"The House Republican China Task Force on Wednesday unveiled a detailed plan on how to counter the Chinese Communist Party’s (CCP) efforts to replace the United States as the world’s superpower.
Hous… [+2652 chars]",2020-09-30T11:47:37Z,0.0,0.0,0.0,1.0
refugees,Breitbart News,Neil Munro,"Joe Biden Promises Welcome for Venezuelan, Cuban Migrants",https://www.breitbart.com/politics/2020/10/08/joe-biden-promises-welcome-venezuelan-cuban-migrants/,"Democratic candidate Joe Biden is offering a green light to migrants who want to flee from Cuba and Venezuela.
“The Venezuelan people need our support to recover their democracy and rebuild their co… [+5550 chars]",2020-10-08T19:08:08Z,0.6808,0.0,0.483,0.517
refugees,Breitbart News,Gabrielle Reyes,Afghanistan’s Only Known Jewish Citizen: Peace Talks Must Protect Minorities,https://www.breitbart.com/asia/2020/09/18/afghanistans-only-known-jewish-citizen-peace-talks-must-protect-minorities/,"The only known Jewish citizen in Afghanistan says that the country’s future political system “should ensure the protection of all minorities in the country and their humanitarian rights,” Afghanistan… [+2384 chars]",2020-09-18T20:27:03Z,0.7269,0.0,0.433,0.567
refugees,Breitbart News,Chris Tomlinson,EU Commission President Claims Populist Opponents ‘Preach Hate’,https://www.breitbart.com/europe/2020/09/18/eu-commission-president-claims-populist-opponents-preach-hate/,"European Commission President Ursula von der Leyen rebuffed populist critics in the European Parliament on mass migration, claiming they “preach hatred”.
President Von der Leyen was challenged on ma… [+2324 chars]",2020-09-18T09:08:42Z,0.0,0.0,0.0,1.0
refugees,Breitbart News,Chris Tomlinson,Greek Minister Claims Closed Borders Have Cost People Traffickers €100 Million,https://www.breitbart.com/europe/2020/09/18/greek-minister-closed-borders-cost-people-traffickers-100-million/,"Greek Minister for Migration and Asylum Notis Mitarakis has claimed that people traffickers have lost as much as 100 million due to the reduction in migrants flowing into Greece.
The Migration and A… [+2216 chars]",2020-09-18T14:20:18Z,0.0,0.0,0.0,1.0
refugees,Breitbart News,Trent Baker,Scarborough: Trump Using ‘Clearly Fascist Language’ in Omar Attacks,https://www.breitbart.com/clips/2020/09/23/scarborough-trump-using-clearly-fascist-language-in-omar-attacks/,"MSNBC “Morning Joe” host Joe Scarborough on Wednesday weighed in on President Donald Trump taking aim at Rep. Ilhan Omar (D-MN) and her native country Somalia.
Trump at his rally in Moon Township, P… [+2173 chars]",2020-09-23T13:43:40Z,-0.7579,0.481,0.0,0.519
refugees,Breitbart News,Chris Tomlinson,Moroccans Make Up Nearly a Quarter of All Juvenile Inmates in Spain,https://www.breitbart.com/europe/2020/09/20/moroccans-make-up-nearly-a-quarter-of-all-juvenile-inmates-in-spain/,"A study has revealed that around a quarter of those in juvenile detention in Spain come from Morocco and as many as three in ten illegal migrants have committed some sort of crime.
According to the … [+2234 chars]",2020-09-20T13:58:25Z,0.0,0.0,0.0,1.0
refugees,Breitbart News,Kurt Zindulka,Channel Migrant Tsar Claims 'Vast Majority' of Asylum Seekers Are 'Genuine',https://www.breitbart.com/europe/2020/10/12/channel-migrant-tsar-claims-vast-majority-of-asylum-seekers-are-genuine/,"The “vast majority” of illegal migrants claiming asylum in the United Kingdom are “genuine”, alleged the recently installed Channel Migrant Tsar, despite figures pointing to the contrary.
On Saturda… [+5210 chars]",2020-10-12T15:44:06Z,0.0,0.0,0.0,1.0
refugees,Breitbart News,Victoria Friedman,Farage Watched French Warship Escort Migrant Boat into British Waters,https://www.breitbart.com/europe/2020/09/16/farage-watched-french-warships-escort-migrants-british-waters-hour/,"Nigel Farage reported from the English Channel on Wednesday that French authorities continue to escort boats full of illegal aliens into British waters, despite UK government claims that France is do… [+3371 chars]",2020-09-16T11:45:27Z,-0.1779,0.159,0.0,0.841
refugees,Breitbart News,Pam Key,Omar: ‘I Resent’ Anyone Who Says Trump ‘Is Not Racist’ — We Have ‘Fascist in the White House’,https://www.breitbart.com/clips/2020/10/01/omar-i-resent-anyone-who-says-trump-is-not-racist-we-have-fascist-in-the-white-house/,"Representative Ilhan Omar (D-MN) said she resented anyone claiming President Donald Trump was not a racist on Thursday’s broadcast of MSNBC’s “Live.”
In a video clip from lastnight’s Minnesota rally… [+2909 chars]",2020-10-01T20:32:15Z,0.0,0.0,0.0,1.0
refugees,Breitbart News,Joel B. Pollak,Left: Trump Equals Hitler for Saying ‘Good Genes’; Obama Used Same Phrase,https://www.breitbart.com/politics/2020/09/22/left-trump-equals-hitler-for-saying-good-genes-obama-used-same-phrase/,Left-wing critics are comparing President Donald Trump to Nazi dictator and mass murderer Adolf Hitler because he used the phrase “good genes” in a speech last week — even though President Barack Oba… [+3041 chars],2020-09-22T14:55:10Z,0.0,0.0,0.0,1.0
refugees,Breitbart News,Neil Munro,Politico: ‘Union Members Snub Biden for Trump’,https://www.breitbart.com/economy/2020/09/22/politico-union-members-snub-biden-for-trump/,"Union leaders are trying to drag their members into Joe Biden’s column amid strong union support for President Donald Trump’s pro-worker policies, according to Politico.
Under the headline, “Rank-an… [+3285 chars]",2020-09-22T19:18:07Z,-0.4215,0.318,0.0,0.682
refugees,Breitbart News,"Thomas D. Williams, Ph.D.",Newark Cardinal: Americans Can Vote for Joe Biden ‘in Good Conscience’,https://www.breitbart.com/2020-election/2020/09/17/newark-cardinal-americans-can-vote-joe-biden-good-conscience/,"Newark Cardinal Joe Tobin told a panel of Catholics Tuesday they could vote for Joe Biden in good conscience, adding that he would have a harder time justifying a vote for Donald Trump.
I think that… [+3692 chars]",2020-09-17T17:47:33Z,0.4404,0.0,0.225,0.775
refugees,Breitbart News,"Thomas D. Williams, Ph.D.","Pope Francis Knocks Nationalism, Pushes Multilateralism in U.N. Speech",https://www.breitbart.com/national-security/2020/09/25/pope-francis-knocks-nationalism-pushes-multilateralism-in-u-n-speech/,"ROME Pope Francis told the U.N. General Assembly Friday that the world stands at a crossroads between multilateralism and a dangerous resurgence of nationalism.
In an apparent swipe at U.S. Presiden… [+3226 chars]",2020-09-25T15:14:54Z,0.0,0.0,0.0,1.0
refugees,Breitbart News,Kurt Zindulka,‘We Have Space’ Thousands of Germans Protest For MORE Migrants After Moria Camp Fire,https://www.breitbart.com/europe/2020/09/21/we-have-space-thousands-of-germans-protest-for-more-migrants-after-moria-camp-fire/,"Thousands of protesters took to the streets of Germany on Sunday to demand that the government take in more migrants following the fire that destroyed the Moria migrant camp in Greece.
In Berlin, ar… [+2848 chars]",2020-09-21T16:43:27Z,-0.5267,0.268,0.0,0.732
refugees,Breitbart News,Jack Montgomery,Leftists Protest New Migrant Camps – Want Even More Generous Housing for Illegals,https://www.breitbart.com/europe/2020/09/22/leftists-protest-new-migrant-camps-want-illegals-get-more-generous-housing/,"Leftist campaigners protest plans to establish migrant camps in Wales — because they want them to receive more luxurious housing, free education, and paying jobs instead.
The Penally Army Centre nea… [+2801 chars]",2020-09-22T13:05:09Z,0.4391,0.126,0.308,0.566
refugees,Breitbart News,Virginia Hale,UK Government Importing Asylum Seekers Directly from Greece Under ‘Family Reunification’,https://www.breitbart.com/europe/2020/10/05/uk-government-importing-asylum-seekers/,"The British government has revealed it is flying in asylum seekers directly from Greece, while record numbers of illegal immigrants continue to arrive on UK shores in boats.
On Friday, the governmen… [+3422 chars]",2020-10-05T12:21:03Z,0.0,0.0,0.0,1.0
refugees,Breitbart News,John Hayward,Lebanon at the U.N.: Beirut Will 'Rise from Its Ruins',https://www.breitbart.com/national-security/2020/09/23/lebanon-un-beirut-will-rise-its-ruins/,"Lebanese President Michel Aoun used his address to the 2020 U.N. General Assembly on Wednesday to thank the international community for assisting Lebanon after an explosion rocked Beirut, but also in… [+3001 chars]",2020-09-23T21:10:14Z,-0.4404,0.244,0.0,0.756
refugees,Breitbart News,Victoria Friedman,Deportation Flight Had One Passenger After 29 Lodged Legal Challenges,https://www.breitbart.com/europe/2020/10/03/deportation-flight-had-one-passenger-29-lodged-legal-challenges/,"The UK deported just one out of 30 failed asylum seekers scheduled on a flight to France after the rest had lodged legal challenges to their removal.
One Sudanese man was returned to Paris under cur… [+3664 chars]",2020-10-03T07:47:46Z,0.2023,0.0,0.259,0.741
refugees,Breitbart News,Virginia Hale,. UN Insists Record Boat Migrant Numbers 'Not a Threat' to Britain,https://www.breitbart.com/europe/2020/10/01/un-boat-migrants-threat-britain/,"Record numbers of illegal immigrants crossing the English Channel are not a threat to Britain, and could even be a boon for taxpayers, the United Nations (UN) has claimed.
Speaking to the Commons Ho… [+4550 chars]",2020-10-01T09:20:20Z,0.4168,0.0,0.236,0.764
refugees,Breitbart News,Jack Montgomery,EU Reveals 'Mandatory Solidarity Mechanism' to Spread Migrants Across All States,https://www.breitbart.com/europe/2020/09/24/eu-plots-mandatory-solidarity-mechanism-spread-migrants/,"The European Union’s unelected executive-cum-legislature, the European Commission, has put forward a “Mandatory Solidarity Mechanism” to spread the burden of the migrant crisis across all member-stat… [+4041 chars]",2020-09-24T07:58:53Z,0.3612,0.0,0.28,0.72
refugees,Breitbart News,Neil Munro,"Donald Trump’s Policies Boosted Lower, Middle Income Americans",https://www.breitbart.com/economy/2020/09/30/donald-trumps-policies-boosted-lower-and-middle-income-americans/,"Lower- and middle-income Americans gained ground in President Donald Trump’s first-term economy, while upper-income Americans gained the most under President Barack Obama, according to a survey by th… [+4181 chars]",2020-09-30T17:43:15Z,0.0772,0.206,0.234,0.561
refugees,Breitbart News,Neil Munro,Agriculture Deptartment Drops Wage Floor in H-2A Farmworker Program,https://www.breitbart.com/economy/2020/10/01/agriculture-dept-drops-wage-floor-h2a-program/,"Agriculture department officials have announced they will not conduct a routine annual survey on wages in the farm sector, likely helping agriculture employers to suppress wages for the expected supp… [+5197 chars]",2020-10-02T02:22:16Z,0.0,0.0,0.0,1.0
refugees,Breitbart News,Neil Munro,Biden: My Immigration Policy Will Protect Foreign Families,https://www.breitbart.com/economy/2020/09/17/biden-my-deportation-policy-will-protect-foreign-families/,"The U.S. government will change its deportation policy to help keep foreign families together, Democratic candidate Joe Biden promised the Spanish-language Telemundo TV network.
“There are still tho… [+3910 chars]",2020-09-17T18:40:23Z,0.3818,0.0,0.271,0.729
refugees,Breitbart News,Neil Munro,Populist Joe Biden: 2020 is ‘Between Scranton and Park Avenue’,https://www.breitbart.com/immigration/2020/09/18/populist-joe-biden-2020-between-scranton-park-avenue/,"Joe Biden is portraying his 2020 campaign as a populist movement, even though his campaign is strongly backed by elites and Wall Street donors who favor mass immigration and wage-cutting free trade.… [+4586 chars]",2020-09-18T17:20:10Z,0.0,0.0,0.0,1.0
refugees,Breitbart News,Frances Martel,Senate Bill Demands Probe into U.N. Role in Cuba’s Billion-Dollar Slave Doctor Industry,https://www.breitbart.com/latin-america/2020/09/22/senate-bill-demands-probe-into-u-n-role-in-cubas-billion-dollar-slave-doctor-industry/,Sens. Robert Menendez (D-NJ) and Marco Rubio (R-NJ) introduced legislation on Monday that would require the U.S. government to investigate the Pan-American Health Organization’s (PAHO) role in helpin… [+5464 chars],2020-09-22T14:11:58Z,0.0,0.0,0.0,1.0
refugees,Breitbart News,Victoria Friedman,"UK Failed to Learn Lessons of 9/11, 7/7, Says Father of Ariana Grande Terror Attack Victim",https://www.breitbart.com/europe/2020/09/23/uk-failed-learn-lessons-9-11-7-7-says-father-manchester-terror-attack-victim/,"Andrew Roussos, the father of eight-year-old Saffie who was killed in an Islamist terror attack three years ago, has criticised the government for failing to learn security lessons following the 9/11… [+3630 chars]",2020-09-23T16:58:32Z,-0.8979,0.498,0.0,0.502
refugees,Breitbart News,Jack Montgomery,Report: Law Firm Which Stops Deportations Got 55m in Taxpayer Legal Aid,https://www.breitbart.com/europe/2020/10/06/report-law-firm-which-stops-deportations-got-55m-taxpayer-legal-aid/,"A law firm which has helped to block a number of deportations has received tens of millions in taxpayer-funded legal aid over the last three years, according to reports.
Amarpal Singh Gupta’s firm, … [+3583 chars]",2020-10-06T11:42:32Z,-0.0258,0.122,0.115,0.763
refugees,Breitbart News,Joel B. Pollak,WATCH: Democrat Ammar Campa-Najjar Released 'Free Palestine' Music Video in 2012,https://www.breitbart.com/middle-east/2020/10/08/watch-democrat-ammar-campa-najjar-released-free-palestine-music-video-in-2012/,"Democrat Ammar Campa-Najjar, who is running for Congress in California’s 50th district, created a music video about the Palestinian cause in 2012 that included the slogan “Free Palestine.”
The video… [+3672 chars]",2020-10-08T23:56:38Z,0.5106,0.0,0.248,0.752
refugees,Breitbart News,Chris Tomlinson,Italy: Majority of Migrants Rejected for Asylum But Stay in Country Anyway,https://www.breitbart.com/europe/2020/09/29/italy-majority-of-migrants-rejected-for-asylum-but-stay-in-country-anyway/,"Italian asylum case figures show an overwhelming majority of migrants coming into the country are not approved for asylum but nearly none of the rejected asylum seekers are actually deported.
Data f… [+2874 chars]",2020-09-29T11:44:00Z,-0.5106,0.231,0.0,0.769
