Keyword,Source,Author,Title,URL,Text,Published
immigrants,NBC News,Kimmy Yam,Eddie Van Halen endured a 'horrifying racist environment' before becoming a rock legend,https://www.nbcnews.com/news/asian-america/eddie-van-halen-endured-horrifying-racist-environment-becoming-rock-legend-n1242663,"Music fans around the world are mourning the loss of iconic Van Halen rock star Eddie Van Halen. And while many today honor his legacy as one of the all-time greatest guitarists, fans are also highli… [+3629 chars]",2020-10-09T13:27:36Z
immigrants,NBC News,Saloni Gajjar,"Harris could boost Asian American turnout, study says",https://www.nbcnews.com/news/asian-america/kamala-harris-could-boost-asian-american-voter-turnout-researchers-say-n1242333,"Veronica Hossain registered to vote for the first time during the 2008 presidential election because she wanted to vote for Barack Obama. As an Indo-Carribean American, she didnt want to miss the opp… [+4596 chars]",2020-10-07T20:22:13Z
immigrants,NBC News,Allan Smith,Pelosi calls latest Trump stimulus proposal 'grossly inadequate' as Trump revives push,https://www.nbcnews.com/politics/donald-trump/pelosi-calls-latest-trump-stimulus-proposal-grossly-inadequate-trump-revives-n1242854,"House Speaker Nancy Pelosi, D-Calif., on Sunday shot down the Trump administration's latest stimulus proposal as President Donald Trump pushed for a deal just days after saying all talks were off unt… [+3944 chars]",2020-10-11T17:27:52Z
immigrants,NBC News,Jessica Levinson,Ruth Bader Ginsburg's dying wish highlights Trump's brutal Supreme Court hypocrisy,https://www.nbcnews.com/think/opinion/ruth-bader-ginsburg-s-dying-wish-reveals-trump-s-supreme-ncna1240542,"U.S. Supreme Court Justice Ruth Bader Ginsburg has died. Senate Republicans, dont make us bury our faith in government along with her.
Ginsburgs death, and the vacancy she leaves on the Supreme Cour… [+5944 chars]",2020-09-19T16:33:00Z
immigrants,NBC News,Dean Obeidallah,Trump's incredible Proud Boys debate moment was more than a dog whistle,https://www.nbcnews.com/think/opinion/trump-s-proud-boys-stand-back-stand-debate-moment-was-ncna1241570,It should come as a surprise to no one that President Donald Trump refused to unequivocally denounce white supremacists when asked to do so Tuesday by debate moderator Chris Wallace. Trump may be unp… [+5298 chars],2020-09-30T16:48:00Z
immigrants,NBC News,Katherine Kam,Why domestic violence calls are surging for Asian American women amid the pandemic,https://www.nbcnews.com/news/asian-america/why-domestic-violence-calls-are-surging-asian-american-women-amid-n1240663,"When the pandemic-related lockdowns started in March, staff at several Asian American domestic violence organizations watched with concern as a hush fell over their work.
Clients who had previously … [+5622 chars]",2020-10-01T10:00:22Z
immigrants,NBC News,David Michaels,How to determine which Americans get the first Covid vaccine,https://www.nbcnews.com/think/opinion/who-should-get-america-s-covid-19-vaccine-first-ncna1242766,"If and when the Food and Drug Administration (FDA) announces that we have a Covid-19 vaccine that works, we will not have enough for everyone in the country who wants it. At least not initially. So h… [+6123 chars]",2020-10-12T08:30:49Z
immigrants,NBC News,Kimmy Yam,Kamala Harris and a history of trying to define 'Asian American',https://www.nbcnews.com/news/asian-america/kamala-harris-history-trying-define-asian-american-n1242200,"The identity of Sen. Kamala Harris, who will debate Vice President Mike Pence on Wednesday, is part of a long discussion of who gets to be considered Asian American and who is too often left out of t… [+10950 chars]",2020-10-06T19:40:44Z
immigrants,NBC News,Reuters,Greek court rules far-right Golden Dawn leaders ran a crime group,https://www.nbcnews.com/news/world/greek-court-rules-far-right-golden-dawn-leaders-ran-crime-n1242377,"ATHENS Leaders of Greece's far-right Golden Dawn, the country's third most popular party in parliament during the debt crisis, were guilty of running a criminal group, a Greek appeals court ruled on … [+2728 chars]",2020-10-07T10:48:33Z
immigrants,NBC News,Claire Wang,Affirmative action debate ignores Asian American community college students,https://www.nbcnews.com/news/asian-america/affirmative-action-debate-ignores-asian-american-community-college-students-n1242201,"The November election has yet again thrust the Asian American community into the middle of a contentious affirmative action fight. This time, it's in California, with Proposition 16, a statewide ball… [+6863 chars]",2020-10-08T13:34:21Z
immigrants,NBC News,Patrice Gaines,Members of the Divine Nine prepare to back Harris,https://www.nbcnews.com/news/nbcblk/sorors-throughout-black-greek-system-prepare-back-harris-n1240466,"Dawn Beatrice Griffin was excited the evening she put a sign in the front yard of her Atlanta home that said: Kamala Harris Is My Sorority Sister. When she opened her blinds the next morning, there w… [+6717 chars]",2020-09-18T18:21:48Z
immigrants,NBC News,Sol Trujillo,"To save the American economy, Trump and Biden must look to U.S. Latinos",https://www.nbcnews.com/think/opinion/trump-biden-could-harness-u-s-latino-power-save-american-ncna1241163,"As we head toward the first presidential debate on Tuesday, two things are true. The U.S. economy, as measured by gross domestic product, is in decline. The second thing is that, as proven by the lat… [+6474 chars]",2020-09-26T01:41:41Z
immigrants,NBC News,Kim Kelly,Trump's new 'anarchist jurisdictions' would be absurd — if they weren't so scary,https://www.nbcnews.com/think/opinion/trump-barr-call-nyc-anarchist-jurisdiction-brazen-ploy-crush-dissent-ncna1240672,"On Sept. 21, 2020, millions of people in three major U.S. cities awoke to find themselves living in what President Donald Trump and his Justice Department cronies had declared ""anarchist jurisdiction… [+6393 chars]",2020-09-22T08:30:14Z
immigrants,NBC News,Deepa Shivaram,"Change or keep your name? For 'Kamala,' 'Nikki,' others, a story of identity, culture and power",https://www.nbcnews.com/news/asian-america/change-or-keep-your-name-kamala-nikki-others-story-identity-n1240646,"More than a month after Joe Biden selected Kamala Harris as his vice presidential pick, Donald Trump is still asking how to pronounce her name.
After having referred to her as ""ka-MA-la"" at a rally … [+6453 chars]",2020-09-22T14:13:29Z
immigrants,NBC News,Raul A. Reyes,"Inside the battle to mobilize Latino voters amid pandemic, protests",https://www.nbcnews.com/news/latino/latino-vote-dispatches-battleground-looks-hispanic-voter-mobilization-2020-n1241849,"The opening scenes of Bernardo Ruiz new film depict a way of life that seems anachronistic now.
Young Latino campaign workers drive down the Las Vegas strip, heading to a shopping center where they … [+7098 chars]",2020-10-05T20:53:07Z
immigrants,NBC News,NBC Universal,New thriller by Priyanka Chopra tackles generational trauma,https://www.nbcnews.com/news/asian-america/evil-eye-new-thriller-priyanka-chopra-jonas-tackles-generational-trauma-n1243245,"The new South Asian American film Evil Eye uses a central theme of reincarnation and a mother-daughter duo to tackle toxic relationships and generational trauma.
Produced by Priyanka Chopra Jonas an… [+4669 chars]",2020-10-14T20:47:17Z
immigrants,NBC News,Sahil Kapur,"Stoking his base, Trump warns of a Kamala Harris presidency",https://www.nbcnews.com/politics/2020-election/stoking-his-base-trump-warns-kamala-harris-presidency-n1240492,"WASHINGTON President Donald Trump has struggled to land an effective attack against his Democratic opponent, Joe Biden, so instead he is increasingly trying to elevate Biden's running mate, Sen. Kama… [+6259 chars]",2020-09-22T08:30:12Z
immigrants,NBC News,Robyn Autry,"Kamala Harris, Mike Pence and the case for making white people uncomfortable",https://www.nbcnews.com/think/opinion/kamala-harris-can-use-tonight-s-vice-president-debate-subvert-ncna1242363,"When Sen. Kamala Harris, D-Calif., and Vice President Mike Pence walk out onto the debate stage at the University of Utah in Salt Lake City on Wednesday, they'll do so separated by an unprecedented d… [+6476 chars]",2020-10-07T08:30:00Z
immigrants,NBC News,Danielle Campoamor,Here's why Republicans seem so obsessed with Amy Coney Barrett's motherhood,https://www.nbcnews.com/think/opinion/senate-republicans-used-amy-coney-barrett-s-supreme-court-hearing-ncna1243053,"On Monday, the Senate Judiciary Committee held the first of four days of confirmation hearings for Amy Coney Barrett, President Donald Trumps Supreme Court nominee to replace Justice Ruth Bader Ginsb… [+6099 chars]",2020-10-13T08:31:37Z
immigrants,NBC News,Silky Shah,Democrats' attention has moved on from ICE. But the crisis it enables continues.,https://www.nbcnews.com/think/opinion/why-america-still-needs-abolish-ice-ncna1243293,"In 2018, one of the biggest demands of immigrant rights activists was Abolish ICE. The rallying cry intensified in part due to the Trump administrations border policy, which separated parents from ch… [+6719 chars]",2020-10-14T21:52:24Z
